Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled  by Customer,Reason for Cancelling by Customer,Cancelled Rides by Driver,Reason for Cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Payment Method,Ride Distance,Driver Ratings,Customer Rating
12/01/2024,17:00:00,CNR2806224,Success,501620,Prime Sedan,Area-4,Area-6,3.61,6.78,0,,0,,0,,1614.23,Cash,44.35,4.1,4.3
17/01/2024,7:00:00,CNR7354953,Success,130726,Prime Plus,Area-21,Area-39,18.02,23.58,0,,0,,0,,1545.34,Card,3.87,5,4.1
07/01/2024,19:00:00,CNR1628909,Success,986278,Prime SUV,Area-25,Area-23,4.3,7.86,0,,0,,0,,1203.55,UPI,16.58,4.5,3.7
25/01/2024,5:00:00,CNR5519843,Success,730889,Prime Plus,Area-6,Area-4,5.16,16.27,0,,0,,0,,304.45,Card,1.03,4.8,3.4
14/01/2024,19:00:00,CNR0171153,Success,714483,Mini,Area-46,Area-43,2.92,9.75,0,,0,,0,,1594.09,Wallet,7.69,3.3,4.9
28/01/2024,16:00:00,CNR3758636,Cancelled by Driver,821942,eBike,Area-25,Area-20,,,0,,1,The customer was coughing/sick,0,,,,,,
06/01/2024,10:00:00,CNR1075875,Success,770718,Prime Plus,Area-21,Area-40,11.75,28.16,0,,0,,0,,1965.64,Card,7.89,4.5,3.5
28/01/2024,3:00:00,CNR8076842,Success,925250,Prime Sedan,Area-5,Area-23,3.05,1.04,0,,0,,0,,1774.88,Wallet,19.91,4.5,4.9
17/01/2024,3:00:00,CNR3387572,Success,434198,Auto,Area-3,Area-19,5.96,4.04,0,,0,,0,,196.25,Cash,17.75,4.8,3.3
15/01/2024,10:00:00,CNR5640918,Success,299212,Prime Plus,Area-7,Area-22,8.78,17.07,0,,0,,0,,629.93,Cash,46.35,4.1,4.3
03/01/2024,2:00:00,CNR3540008,Success,126985,Auto,Area-31,Area-13,4.93,19.51,0,,0,,0,,1580.51,Wallet,48.88,3.9,3.2
21/01/2024,20:00:00,CNR8263331,Success,337232,Prime Sedan,Area-29,Area-30,16.9,17.36,0,,0,,0,,1352.88,Wallet,8.41,4.4,3.2
26/01/2024,3:00:00,CNR2035969,Success,182790,Prime Sedan,Area-16,Area-31,8.5,25.76,0,,0,,0,,1164.4,Card,2.7,4.1,4
06/01/2024,3:00:00,CNR9491210,Success,962520,Prime Plus,Area-44,Area-28,12.92,25.19,0,,0,,0,,180.67,Wallet,13.64,4.8,4.8
24/01/2024,17:00:00,CNR3324876,Success,256911,Mini,Area-27,Area-8,3.82,18.05,0,,0,,0,,1147.23,Cash,38.16,4.9,4.8
13/01/2024,4:00:00,CNR8882654,Success,738221,Bike,Area-26,Area-10,13.94,12.65,0,,0,,0,,146.12,Wallet,20.39,4.8,4.4
12/01/2024,11:00:00,CNR8083246,Success,879850,Prime Sedan,Area-15,Area-9,9.42,24.95,0,,0,,0,,416.47,Card,14.2,3.8,4.3
18/01/2024,8:00:00,CNR7788513,Success,649753,Prime SUV,Area-9,Area-50,17.71,1.84,0,,0,,0,,536.51,Wallet,10.45,4.7,4.7
03/01/2024,3:00:00,CNR9728561,Success,567773,Bike,Area-24,Area-32,4.37,26.24,0,,0,,0,,1794.26,Cash,29.76,3.7,3.3
13/01/2024,3:00:00,CNR0087222,Success,121026,Bike,Area-42,Area-27,17.43,29.05,0,,0,,0,,387.74,Cash,34.43,3.9,3.3
10/01/2024,13:00:00,CNR2839643,Success,416822,Mini,Area-17,Area-14,13.87,24.91,0,,0,,0,,1341.59,UPI,20.46,3.2,4
24/01/2024,22:00:00,CNR6621096,Cancelled by Driver,783112,eBike,Area-17,Area-42,,,0,,1,The customer was coughing/sick,0,,,,,,
09/01/2024,0:00:00,CNR1788866,Cancelled by Customer,621533,eBike,Area-47,Area-2,,,1,AC is not working,0,,0,,,,,,
12/01/2024,1:00:00,CNR9475983,Cancelled by Customer,923024,eBike,Area-44,Area-35,,,1,Change of plans,0,,0,,,,,,
29/01/2024,15:00:00,CNR3316524,Cancelled by Customer,291961,Prime SUV,Area-47,Area-36,,,1,AC is not working,0,,0,,,,,,
28/01/2024,22:00:00,CNR0373732,Success,765213,Auto,Area-8,Area-31,12.09,28.38,0,,0,,0,,1741.62,Wallet,4.49,4.8,4
23/01/2024,14:00:00,CNR2081245,Cancelled by Driver,850432,Prime Sedan,Area-30,Area-10,,,0,,1,Customer related issue,0,,,,,,
04/01/2024,10:00:00,CNR4616027,Success,923353,Mini,Area-49,Area-11,15.51,3.55,0,,0,,0,,1932.39,Wallet,31.11,4.3,3.8
01/01/2024,4:00:00,CNR0130381,Cancelled by Customer,337256,Prime Plus,Area-41,Area-47,,,1,AC is not working,0,,0,,,,,,
14/01/2024,7:00:00,CNR1351822,Cancelled by Customer,554730,Prime Sedan,Area-39,Area-34,,,1,Driver asked to cancel,0,,0,,,,,,
15/01/2024,14:00:00,CNR9471980,Success,122977,eBike,Area-9,Area-14,12.2,5.9,0,,0,,0,,1759.26,UPI,18.96,4.3,3.1
23/01/2024,19:00:00,CNR6501801,Success,597440,Prime Sedan,Area-8,Area-36,14.34,6.96,0,,0,,0,,246.91,UPI,34.6,3,3.8
27/01/2024,13:00:00,CNR6181711,Success,915749,Prime Plus,Area-13,Area-39,6,16.17,0,,0,,0,,126.84,Wallet,10.88,4.4,3.6
09/01/2024,20:00:00,CNR6420015,Success,178693,Bike,Area-6,Area-50,14.75,3.94,0,,0,,0,,627.24,Wallet,13.54,3.5,5
03/01/2024,3:00:00,CNR0102837,Success,993385,Auto,Area-49,Area-3,3.63,19.77,0,,0,,0,,573.2,Cash,17.1,4.8,4.9
16/01/2024,21:00:00,CNR8149238,Cancelled by Driver,238948,Auto,Area-42,Area-11,,,0,,1,Personal & Car related issues,0,,,,,,
07/01/2024,19:00:00,CNR1945467,Success,606545,Prime Plus,Area-44,Area-47,18.49,4.28,0,,0,,0,,662.76,Card,21.15,3.1,3.5
29/01/2024,13:00:00,CNR8566474,Success,979789,Prime Plus,Area-42,Area-25,16.7,26.87,0,,0,,0,,1035.86,Wallet,31.03,3,4.9
22/01/2024,3:00:00,CNR8042902,Success,581395,Auto,Area-26,Area-16,9.44,17.62,0,,0,,0,,1962.31,Cash,5.31,4,3.6
05/01/2024,9:00:00,CNR4058796,Cancelled by Driver,804091,eBike,Area-36,Area-14,,,0,,1,More than permitted people in there,0,,,,,,
15/01/2024,13:00:00,CNR3024564,Success,202170,Auto,Area-46,Area-29,15.43,7.43,0,,0,,0,,619.37,UPI,17.73,4.7,4.9
30/01/2024,22:00:00,CNR1848742,Success,579247,Prime Plus,Area-8,Area-26,16.67,6.53,0,,0,,0,,1284.82,Cash,17.56,4.5,3.1
20/01/2024,5:00:00,CNR4559075,Success,919023,Bike,Area-38,Area-31,18.5,6.14,0,,0,,0,,805.44,UPI,29.35,4.5,3.3
22/01/2024,12:00:00,CNR8466233,Success,731792,Mini,Area-9,Area-9,14.3,22.7,0,,0,,0,,1438.15,Card,15.65,4.4,4.7
09/01/2024,13:00:00,CNR2769179,Success,438041,eBike,Area-35,Area-45,14.5,23.06,0,,0,,0,,1434.74,UPI,28.55,4.2,4.9
19/01/2024,0:00:00,CNR8501617,Success,253541,Prime Sedan,Area-19,Area-44,16.95,21.03,0,,0,,0,,1637.35,Cash,15.46,4.5,3.1
27/01/2024,6:00:00,CNR8787527,Cancelled by Driver,149261,eBike,Area-19,Area-45,,,0,,1,More than permitted people in there,0,,,,,,
17/01/2024,12:00:00,CNR4769072,Cancelled by Driver,838857,eBike,Area-29,Area-15,,,0,,1,The customer was coughing/sick,0,,,,,,
26/01/2024,2:00:00,CNR5679216,Success,225151,Bike,Area-12,Area-48,8.17,13.43,0,,0,,0,,547.28,UPI,28.27,3.3,4.2
20/01/2024,21:00:00,CNR7113096,Success,475479,Bike,Area-32,Area-37,2.38,21.52,0,,0,,0,,1583.2,Card,26.74,4.9,4
18/01/2024,17:00:00,CNR5438632,Incomplete,688602,Mini,Area-40,Area-34,,,0,,0,,1,Other Issue,,,,,
01/01/2024,9:00:00,CNR1326920,Cancelled by Driver,369054,Mini,Area-25,Area-8,,,0,,1,The customer was coughing/sick,0,,,,,,
02/01/2024,1:00:00,CNR9838408,Success,275526,Auto,Area-33,Area-6,19.46,23.43,0,,0,,0,,1277.55,Card,27.13,4.3,3.4
30/01/2024,5:00:00,CNR4157976,Incomplete,124906,Prime Plus,Area-48,Area-44,,,0,,0,,1,Vehicle Breakdown,,,,,
15/01/2024,3:00:00,CNR0012089,Success,554059,Mini,Area-29,Area-41,7.01,12.3,0,,0,,0,,173.31,Cash,6.8,3,4.4
30/01/2024,21:00:00,CNR8352662,Cancelled by Driver,792818,Prime SUV,Area-25,Area-26,,,0,,1,Personal & Car related issues,0,,,,,,
21/01/2024,5:00:00,CNR1277826,Success,111691,Prime Sedan,Area-47,Area-42,11.52,17.1,0,,0,,0,,1097.45,Cash,7.04,3,4.2
14/01/2024,0:00:00,CNR2772981,Success,220190,Prime Plus,Area-40,Area-17,4.45,24.19,0,,0,,0,,1988.91,Wallet,42.76,4.7,4.9
28/01/2024,12:00:00,CNR5200743,Success,398987,Auto,Area-42,Area-16,12.77,27.1,0,,0,,0,,646.07,Card,16.57,3.9,4.2
25/01/2024,3:00:00,CNR5891377,Success,812591,Prime Plus,Area-18,Area-24,14.93,26.46,0,,0,,0,,1125.76,Card,23.68,3.7,3.6
28/01/2024,13:00:00,CNR6881528,Success,631815,Prime SUV,Area-5,Area-2,13,24.57,0,,0,,0,,121.48,UPI,29.37,4.5,3.4
24/01/2024,4:00:00,CNR8561385,Cancelled by Driver,635205,Bike,Area-9,Area-30,,,0,,1,Personal & Car related issues,0,,,,,,
17/01/2024,22:00:00,CNR3029967,Success,693297,Bike,Area-11,Area-12,13.53,29.06,0,,0,,0,,476.7,Wallet,37.06,4,3.7
10/01/2024,21:00:00,CNR0302934,Success,439813,eBike,Area-3,Area-3,2.96,29.08,0,,0,,0,,1178.33,Card,32.04,3.5,4.5
17/01/2024,1:00:00,CNR6368539,Success,931161,Mini,Area-23,Area-23,10.16,18.52,0,,0,,0,,200.32,UPI,25.59,3.3,3.3
10/01/2024,0:00:00,CNR1168643,Success,320939,Mini,Area-44,Area-31,12.23,19.77,0,,0,,0,,1205.08,Card,21.13,3.5,3.3
27/01/2024,20:00:00,CNR5811954,Incomplete,863336,eBike,Area-41,Area-2,,,0,,0,,1,Other Issue,,,,,
13/01/2024,2:00:00,CNR9264424,Success,753484,Prime Plus,Area-38,Area-50,13.53,8.67,0,,0,,0,,1201.66,Card,36.49,3.7,3.9
17/01/2024,3:00:00,CNR3128541,Success,140932,Bike,Area-31,Area-40,17.68,16.41,0,,0,,0,,1808.87,Cash,37.87,3.2,4.3
29/01/2024,22:00:00,CNR6530528,Cancelled by Driver,943706,Bike,Area-25,Area-23,,,0,,1,Personal & Car related issues,0,,,,,,
19/01/2024,3:00:00,CNR1428284,Success,107459,Prime SUV,Area-46,Area-48,11.98,4.42,0,,0,,0,,666.01,UPI,1.35,4.3,4.4
05/01/2024,13:00:00,CNR1628432,Cancelled by Customer,678923,Mini,Area-49,Area-14,,,1,Wrong Address,0,,0,,,,,,
21/01/2024,14:00:00,CNR1549573,Success,340932,eBike,Area-43,Area-8,9.49,21.28,0,,0,,0,,709.95,Cash,8.93,3.4,3.8
07/01/2024,20:00:00,CNR3688460,Success,139589,Bike,Area-24,Area-6,14.77,27.99,0,,0,,0,,1928.88,Cash,20.63,4.3,3.6
08/01/2024,11:00:00,CNR6426820,Success,745073,Prime Plus,Area-34,Area-45,4.22,2.05,0,,0,,0,,1993.79,Wallet,12.72,3,3.3
16/01/2024,1:00:00,CNR6420795,Cancelled by Customer,464354,Prime Sedan,Area-36,Area-38,,,1,AC is not working,0,,0,,,,,,
10/01/2024,15:00:00,CNR6195241,Success,941945,Auto,Area-19,Area-22,10.75,8.47,0,,0,,0,,913.4,Wallet,27.36,4.6,3.5
25/01/2024,0:00:00,CNR4237688,Success,764442,Mini,Area-17,Area-5,15.98,7.39,0,,0,,0,,738.54,Cash,35.36,4.6,3.8
30/01/2024,21:00:00,CNR8206809,Success,382146,Bike,Area-23,Area-14,4.47,22.64,0,,0,,0,,507.98,Card,46.58,3.4,4.5
12/01/2024,7:00:00,CNR2226119,Cancelled by Customer,106945,Bike,Area-43,Area-32,,,1,Wrong Address,0,,0,,,,,,
02/01/2024,19:00:00,CNR8338852,Success,517206,Prime Sedan,Area-49,Area-33,5.22,17.72,0,,0,,0,,1104.5,UPI,3.65,4.6,4
17/01/2024,19:00:00,CNR8741530,Cancelled by Customer,441244,Auto,Area-25,Area-38,,,1,AC is not working,0,,0,,,,,,
27/01/2024,3:00:00,CNR8122931,Success,490394,Prime SUV,Area-27,Area-45,7.94,12.62,0,,0,,0,,1387.72,Cash,23.09,4.1,5
12/01/2024,12:00:00,CNR8581874,Success,990649,Prime Plus,Area-27,Area-32,12.98,16.49,0,,0,,0,,1724.08,Cash,16.47,4,3.5
17/01/2024,23:00:00,CNR0122807,Success,949363,Bike,Area-24,Area-36,5.9,1.58,0,,0,,0,,437.97,Card,6.94,4.7,4.9
13/01/2024,3:00:00,CNR3647832,Success,946952,eBike,Area-10,Area-11,18.64,13.23,0,,0,,0,,204.27,UPI,31,3.8,4.8
10/01/2024,17:00:00,CNR3676387,Incomplete,572161,Bike,Area-48,Area-38,,,0,,0,,1,Vehicle Breakdown,,,,,
08/01/2024,3:00:00,CNR1076970,Success,596171,Auto,Area-7,Area-7,11.42,1.76,0,,0,,0,,561.78,Card,20.45,4.5,3.2
04/01/2024,14:00:00,CNR6832261,Cancelled by Driver,474175,eBike,Area-2,Area-3,,,0,,1,The customer was coughing/sick,0,,,,,,
21/01/2024,7:00:00,CNR4895195,Success,766738,eBike,Area-30,Area-41,17.67,13.61,0,,0,,0,,989.22,Card,32.35,4.1,4.8
04/01/2024,19:00:00,CNR4323088,Success,821179,Auto,Area-31,Area-35,18.52,28.46,0,,0,,0,,621.2,Card,24.38,3,3.9
01/01/2024,7:00:00,CNR5184276,Cancelled by Driver,542750,Auto,Area-15,Area-17,,,0,,1,Customer related issue,0,,,,,,
23/01/2024,1:00:00,CNR7986278,Success,403662,Prime Plus,Area-5,Area-12,3.1,14.2,0,,0,,0,,675.26,Card,23.19,4.4,4
03/01/2024,2:00:00,CNR9092140,Success,458521,Prime Plus,Area-1,Area-32,8.98,23.79,0,,0,,0,,111.89,Cash,25.42,3.7,4.4
07/01/2024,5:00:00,CNR0704188,Cancelled by Driver,361055,eBike,Area-8,Area-50,,,0,,1,More than permitted people in there,0,,,,,,
19/01/2024,21:00:00,CNR2917062,Success,759726,Prime Plus,Area-20,Area-21,14.84,22.6,0,,0,,0,,632.69,UPI,27.93,3.2,4
03/01/2024,5:00:00,CNR8216312,Success,709303,Auto,Area-16,Area-1,15.89,14.78,0,,0,,0,,357.51,Cash,30.21,3.7,3.2
30/01/2024,6:00:00,CNR6996067,Cancelled by Driver,432125,Prime Plus,Area-9,Area-32,,,0,,1,The customer was coughing/sick,0,,,,,,
19/01/2024,17:00:00,CNR7037207,Success,298994,Mini,Area-35,Area-45,11.77,16.76,0,,0,,0,,1217.43,Card,16.86,3.9,4.7
03/01/2024,22:00:00,CNR5485475,Cancelled by Customer,481760,Prime SUV,Area-2,Area-40,,,1,Wrong Address,0,,0,,,,,,
11/01/2024,4:00:00,CNR3098167,Success,772036,Mini,Area-19,Area-21,7.12,3.79,0,,0,,0,,398.35,Cash,33.29,3.1,4.9
09/01/2024,14:00:00,CNR1106346,Success,735388,Prime Plus,Area-4,Area-24,14.64,1.38,0,,0,,0,,1672.55,Wallet,46.13,4.3,4.9
28/01/2024,6:00:00,CNR0594378,Success,974991,Auto,Area-3,Area-47,6.77,28.39,0,,0,,0,,1086.74,Card,48.07,3.2,4.5
09/01/2024,5:00:00,CNR5261741,Success,836677,Mini,Area-23,Area-44,13.64,26.6,0,,0,,0,,708.15,Card,9.17,3.4,3.8
23/01/2024,18:00:00,CNR9433933,Cancelled by Driver,737967,Prime Sedan,Area-28,Area-47,,,0,,1,Customer related issue,0,,,,,,
25/01/2024,0:00:00,CNR5357349,Success,117094,Bike,Area-3,Area-19,10.83,29.81,0,,0,,0,,1718.65,Cash,15.79,3.6,3.4
30/01/2024,10:00:00,CNR8955504,Success,361993,Bike,Area-17,Area-24,5.43,24.52,0,,0,,0,,1481.82,UPI,5.5,3.8,4.8
21/01/2024,14:00:00,CNR1865953,Cancelled by Customer,918017,Auto,Area-37,Area-25,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
15/01/2024,6:00:00,CNR3848826,Success,762903,Prime SUV,Area-1,Area-41,8.27,9.84,0,,0,,0,,1029.68,Card,3.02,4.1,3.3
07/01/2024,12:00:00,CNR0734552,Success,452497,Prime Plus,Area-26,Area-10,2.57,17.57,0,,0,,0,,1028.56,Card,3.42,3.8,3.2
06/01/2024,18:00:00,CNR4135595,Success,439121,Mini,Area-18,Area-50,14.01,17.7,0,,0,,0,,421.45,UPI,6.51,3.8,3.7
26/01/2024,8:00:00,CNR6713886,Success,491979,eBike,Area-15,Area-13,3.96,22.13,0,,0,,0,,1260.95,Card,5.2,4.5,3.5
13/01/2024,6:00:00,CNR0614025,Success,675458,Prime Sedan,Area-34,Area-49,10.18,22.17,0,,0,,0,,1186.86,Cash,7.93,4.4,3
11/01/2024,21:00:00,CNR1276060,Success,792165,Prime SUV,Area-18,Area-43,7.84,4.13,0,,0,,0,,1960.6,Cash,15.33,4.8,3.8
14/01/2024,11:00:00,CNR4501957,Success,613731,Prime Sedan,Area-34,Area-20,8.47,5.55,0,,0,,0,,510.6,UPI,17.99,3.7,4.3
03/01/2024,15:00:00,CNR6888052,Success,192059,Prime Plus,Area-26,Area-43,14.87,16.1,0,,0,,0,,863.8,Card,34.22,4.7,4.4
19/01/2024,4:00:00,CNR9935215,Cancelled by Driver,839389,eBike,Area-9,Area-20,,,0,,1,Customer related issue,0,,,,,,
19/01/2024,8:00:00,CNR9919935,Incomplete,980303,Prime Sedan,Area-8,Area-12,,,0,,0,,1,Customer Demand,,,,,
02/01/2024,6:00:00,CNR7844498,Cancelled by Driver,297062,Prime SUV,Area-18,Area-10,,,0,,1,Personal & Car related issues,0,,,,,,
06/01/2024,14:00:00,CNR1762522,Cancelled by Customer,917707,eBike,Area-23,Area-6,,,1,Change of plans,0,,0,,,,,,
06/01/2024,17:00:00,CNR5673841,Success,115743,Prime SUV,Area-3,Area-27,18.58,28.56,0,,0,,0,,448.9,Card,11.91,4.3,3.4
19/01/2024,17:00:00,CNR8434240,Cancelled by Customer,513296,Prime Sedan,Area-25,Area-47,,,1,Wrong Address,0,,0,,,,,,
25/01/2024,9:00:00,CNR5587548,Success,514828,Bike,Area-16,Area-34,19.69,2.14,0,,0,,0,,420.21,Wallet,19.98,4.5,4.9
17/01/2024,23:00:00,CNR8721296,Cancelled by Driver,194834,Mini,Area-30,Area-42,,,0,,1,Personal & Car related issues,0,,,,,,
08/01/2024,16:00:00,CNR7961441,Success,194560,Mini,Area-46,Area-13,5.75,21.06,0,,0,,0,,290.91,Cash,45.45,4.6,4.4
20/01/2024,4:00:00,CNR6077961,Success,451475,Prime Plus,Area-3,Area-50,11.74,20.13,0,,0,,0,,1438.49,Wallet,8.35,4.7,3.4
14/01/2024,3:00:00,CNR3746112,Success,621800,Mini,Area-17,Area-1,17.25,16.76,0,,0,,0,,1198.28,Wallet,1.28,4.8,3.5
20/01/2024,8:00:00,CNR4062565,Cancelled by Driver,157738,Prime Plus,Area-4,Area-12,,,0,,1,The customer was coughing/sick,0,,,,,,
02/01/2024,13:00:00,CNR1056301,Incomplete,740774,Prime Sedan,Area-11,Area-44,,,0,,0,,1,Other Issue,,,,,
30/01/2024,12:00:00,CNR6559730,Cancelled by Driver,960109,Mini,Area-21,Area-24,,,0,,1,Personal & Car related issues,0,,,,,,
19/01/2024,5:00:00,CNR8041834,Success,214611,Auto,Area-14,Area-40,11.86,29.4,0,,0,,0,,1229.32,UPI,26.92,3.2,4.4
19/01/2024,5:00:00,CNR6359315,Success,947228,Mini,Area-41,Area-32,4.42,18.67,0,,0,,0,,96.77,Cash,35.72,5,3
09/01/2024,20:00:00,CNR7943560,Success,171131,Prime SUV,Area-19,Area-17,6.85,15.69,0,,0,,0,,715.66,Cash,16.87,3,4.4
08/01/2024,11:00:00,CNR1894401,Success,584935,Prime Sedan,Area-30,Area-35,15.9,13,0,,0,,0,,1463.68,UPI,37.39,4.7,3.6
24/01/2024,16:00:00,CNR5267839,Success,756944,Mini,Area-2,Area-22,11.15,5.81,0,,0,,0,,1575.57,UPI,30.68,3.4,3.2
14/01/2024,10:00:00,CNR7208383,Success,923073,Prime Sedan,Area-12,Area-8,1.71,6.86,0,,0,,0,,1814.66,Card,5.54,4,4.6
09/01/2024,2:00:00,CNR3483370,Incomplete,315154,Prime Plus,Area-34,Area-44,,,0,,0,,1,Other Issue,,,,,
02/01/2024,13:00:00,CNR4750965,Success,645865,Auto,Area-30,Area-3,15.56,22.62,0,,0,,0,,459.2,Card,2.1,4.5,4.3
09/01/2024,5:00:00,CNR2576211,Incomplete,316612,Auto,Area-36,Area-33,,,0,,0,,1,Other Issue,,,,,
15/01/2024,22:00:00,CNR5298513,Cancelled by Driver,236392,Auto,Area-35,Area-29,,,0,,1,Personal & Car related issues,0,,,,,,
21/01/2024,2:00:00,CNR9030378,Success,746253,Mini,Area-45,Area-45,7.76,10.64,0,,0,,0,,203.16,Wallet,10.71,4.5,4.6
25/01/2024,5:00:00,CNR1894467,Success,746910,Prime Plus,Area-15,Area-15,5.9,11.54,0,,0,,0,,1728.54,UPI,9.98,4.8,3.7
20/01/2024,8:00:00,CNR4014823,Success,957266,Mini,Area-33,Area-7,14.57,4.1,0,,0,,0,,948.9,Wallet,28.25,3.1,3.6
11/01/2024,4:00:00,CNR6593385,Cancelled by Driver,458823,Prime SUV,Area-28,Area-37,,,0,,1,Customer related issue,0,,,,,,
08/01/2024,9:00:00,CNR6095454,Success,525505,Prime Sedan,Area-29,Area-12,2.32,4.15,0,,0,,0,,1013.88,Cash,40.89,4.5,3.8
04/01/2024,20:00:00,CNR2157876,Success,706005,Bike,Area-19,Area-25,9.5,6.96,0,,0,,0,,1375.14,Wallet,43.99,3.6,4.6
15/01/2024,16:00:00,CNR9565880,Cancelled by Driver,687234,eBike,Area-4,Area-1,,,0,,1,The customer was coughing/sick,0,,,,,,
05/01/2024,16:00:00,CNR8827333,Success,281833,eBike,Area-35,Area-14,10.02,6.46,0,,0,,0,,350.82,Card,19.85,4.8,4.7
06/01/2024,17:00:00,CNR0618691,Success,829169,Prime SUV,Area-27,Area-30,12.48,13.35,0,,0,,0,,927.59,UPI,9.81,4,4.1
10/01/2024,15:00:00,CNR1658254,Success,695748,Auto,Area-24,Area-3,10.18,11.69,0,,0,,0,,1473.86,UPI,29.43,4.9,3.2
20/01/2024,20:00:00,CNR5562666,Cancelled by Customer,742818,Prime Sedan,Area-35,Area-38,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
15/01/2024,15:00:00,CNR5049533,Incomplete,137042,Prime Plus,Area-19,Area-19,,,0,,0,,1,Other Issue,,,,,
26/01/2024,11:00:00,CNR7750410,Incomplete,400748,Auto,Area-48,Area-40,,,0,,0,,1,Vehicle Breakdown,,,,,
04/01/2024,12:00:00,CNR1072622,Cancelled by Customer,874863,Bike,Area-39,Area-12,,,1,Driver asked to cancel,0,,0,,,,,,
29/01/2024,2:00:00,CNR4827478,Success,961639,Bike,Area-6,Area-10,3.93,15.38,0,,0,,0,,908.36,Card,49.69,4.5,3.5
09/01/2024,23:00:00,CNR5802804,Success,658388,Prime SUV,Area-31,Area-48,5.44,20.82,0,,0,,0,,897.73,UPI,20.11,3.5,4.1
20/01/2024,3:00:00,CNR3359053,Cancelled by Driver,385831,Prime SUV,Area-40,Area-42,,,0,,1,The customer was coughing/sick,0,,,,,,
12/01/2024,12:00:00,CNR2063777,Success,810638,Prime Sedan,Area-13,Area-34,14.12,6.22,0,,0,,0,,73.32,Cash,27.83,4.3,4.7
23/01/2024,9:00:00,CNR1422100,Incomplete,769078,Bike,Area-43,Area-14,,,0,,0,,1,Customer Demand,,,,,
06/01/2024,2:00:00,CNR0637681,Success,589638,Prime Sedan,Area-12,Area-17,13.55,3.2,0,,0,,0,,1399.83,UPI,23.22,5,4.5
11/01/2024,23:00:00,CNR1073309,Success,310416,Mini,Area-29,Area-5,12.6,6.17,0,,0,,0,,475.85,Cash,25.11,3.3,4.5
19/01/2024,20:00:00,CNR7105248,Success,796889,Auto,Area-41,Area-1,8.42,5.4,0,,0,,0,,1429.83,Wallet,17.16,3.8,3
21/01/2024,9:00:00,CNR4877509,Cancelled by Driver,661307,Bike,Area-31,Area-8,,,0,,1,The customer was coughing/sick,0,,,,,,
15/01/2024,5:00:00,CNR6469059,Success,404043,Prime SUV,Area-30,Area-49,13.31,6.12,0,,0,,0,,1406.97,Cash,2.93,3.8,3.4
27/01/2024,21:00:00,CNR6484100,Incomplete,166052,Mini,Area-16,Area-32,,,0,,0,,1,Other Issue,,,,,
28/01/2024,10:00:00,CNR3584900,Cancelled by Driver,321960,Auto,Area-3,Area-26,,,0,,1,More than permitted people in there,0,,,,,,
29/01/2024,22:00:00,CNR8572074,Success,835363,Prime Plus,Area-40,Area-3,13.33,1.42,0,,0,,0,,239.72,Card,32,4.8,4.6
26/01/2024,5:00:00,CNR0815602,Success,439984,Mini,Area-48,Area-44,3.3,20.84,0,,0,,0,,465.8,Cash,27.75,3.6,4.9
26/01/2024,7:00:00,CNR1027131,Success,204823,Prime Plus,Area-38,Area-3,16.03,19.33,0,,0,,0,,207.41,Cash,19.43,3.3,4.8
08/01/2024,15:00:00,CNR9752674,Success,648496,Prime Sedan,Area-10,Area-41,9.56,7.94,0,,0,,0,,1448.54,Cash,9.55,4.4,4.2
27/01/2024,18:00:00,CNR8345199,Success,329927,Bike,Area-49,Area-35,9.82,19.17,0,,0,,0,,340.97,Wallet,11.2,3.1,3.2
22/01/2024,5:00:00,CNR1606243,Cancelled by Driver,209493,Auto,Area-49,Area-30,,,0,,1,Personal & Car related issues,0,,,,,,
23/01/2024,22:00:00,CNR1741875,Success,441505,eBike,Area-13,Area-48,5.37,4.19,0,,0,,0,,439.91,Card,12.16,3.5,3.8
04/01/2024,3:00:00,CNR4481943,Success,476009,eBike,Area-47,Area-13,19.54,6.86,0,,0,,0,,316.18,Wallet,7.23,4.4,3.1
20/01/2024,13:00:00,CNR4722179,Cancelled by Driver,340860,Prime SUV,Area-37,Area-36,,,0,,1,Personal & Car related issues,0,,,,,,
18/01/2024,13:00:00,CNR8495827,Cancelled by Customer,555342,Prime Sedan,Area-16,Area-16,,,1,Wrong Address,0,,0,,,,,,
10/01/2024,11:00:00,CNR8515090,Success,546376,Auto,Area-50,Area-33,11.09,14.9,0,,0,,0,,519,Cash,40.1,4.6,3.9
30/01/2024,13:00:00,CNR7912604,Success,698087,Prime SUV,Area-46,Area-30,15.2,1.71,0,,0,,0,,840.45,UPI,23.29,4.5,4.7
27/01/2024,17:00:00,CNR4680830,Success,668784,Bike,Area-18,Area-45,11.93,7.01,0,,0,,0,,1867.87,UPI,34.55,4.2,3.7
03/01/2024,4:00:00,CNR1363150,Cancelled by Customer,350224,Prime Sedan,Area-14,Area-9,,,1,Wrong Address,0,,0,,,,,,
05/01/2024,20:00:00,CNR6778777,Success,543473,eBike,Area-18,Area-33,6.27,2.84,0,,0,,0,,289.28,UPI,17.92,4,4.1
